Ngày,Giờ,Mưa,Nhiệt độ,Độ ẩm,Bức xạ,Khí áp,T.độ gió,H. gió
05/04/2018,01:10,0,-,-,-,-,-,-
05/04/2018,01:20,0,-,-,-,-,-,-
05/04/2018,01:30,0,-,-,-,-,-,-
05/04/2018,01:40,0,-,-,-,-,-,-
05/04/2018,01:50,0,-,-,-,-,-,-
05/04/2018,02:00,0,25.3,89,0,1008.9,1.7,132
05/04/2018,02:10,0,-,-,-,-,-,-
05/04/2018,02:20,0,-,-,-,-,-,-
05/04/2018,02:30,0,-,-,-,-,-,-
05/04/2018,02:40,0,-,-,-,-,-,-
05/04/2018,02:50,0,-,-,-,-,-,-
05/04/2018,03:00,0,25,91,0,1008.4,0,-
05/04/2018,03:10,0,-,-,-,-,-,-
05/04/2018,03:20,0,-,-,-,-,-,-
05/04/2018,03:30,0,-,-,-,-,-,-
05/04/2018,03:40,0,-,-,-,-,-,-
05/04/2018,03:50,0,-,-,-,-,-,-
05/04/2018,04:00,0,24.8,92,0,1008.4,1.2,150
05/04/2018,04:10,0,-,-,-,-,-,-
05/04/2018,04:20,0,-,-,-,-,-,-
05/04/2018,04:30,0,-,-,-,-,-,-
05/04/2018,04:40,0,-,-,-,-,-,-
05/04/2018,04:50,0,-,-,-,-,-,-
05/04/2018,05:00,0,24.6,93,0,1008.8,1.7,131
05/04/2018,05:10,0,-,-,-,-,-,-
05/04/2018,05:20,0,-,-,-,-,-,-
05/04/2018,05:30,0,-,-,-,-,-,-
05/04/2018,05:40,0,-,-,-,-,-,-
05/04/2018,05:50,0,-,-,-,-,-,-
05/04/2018,06:00,0,24.6,93,0,1009.5,0,-
05/04/2018,06:10,0,-,-,-,-,-,-
05/04/2018,06:20,0,-,-,-,-,-,-
05/04/2018,06:30,0,-,-,-,-,-,-
05/04/2018,06:40,0,-,-,-,-,-,-
05/04/2018,06:50,0,-,-,-,-,-,-
05/04/2018,07:00,0,25.4,91,115,1010.3,1.1,136
05/04/2018,07:10,0,-,-,-,-,-,-
05/04/2018,07:20,0,-,-,-,-,-,-
05/04/2018,07:30,0,-,-,-,-,-,-
05/04/2018,07:40,0,-,-,-,-,-,-
05/04/2018,07:50,0,-,-,-,-,-,-
05/04/2018,08:00,0,27.6,80,411,1011,3.9,106
05/04/2018,08:10,0,-,-,-,-,-,-
05/04/2018,08:20,0,-,-,-,-,-,-
05/04/2018,08:30,0,-,-,-,-,-,-
05/04/2018,08:40,0,-,-,-,-,-,-
05/04/2018,08:50,0,-,-,-,-,-,-
05/04/2018,09:00,0,28.9,68,646,1011.2,3.1,118
05/04/2018,09:10,0,-,-,-,-,-,-
05/04/2018,09:20,0,-,-,-,-,-,-
05/04/2018,09:30,0,-,-,-,-,-,-
05/04/2018,09:40,0,-,-,-,-,-,-
05/04/2018,09:50,0,-,-,-,-,-,-
05/04/2018,10:00,0,30.7,62,843,1010.9,2.6,109
05/04/2018,10:10,0,-,-,-,-,-,-
05/04/2018,10:20,0,-,-,-,-,-,-
05/04/2018,10:30,0,-,-,-,-,-,-
05/04/2018,10:40,0,-,-,-,-,-,-
05/04/2018,10:50,0,-,-,-,-,-,-
05/04/2018,11:00,0,31.8,58,782,1010.4,2.2,90
05/04/2018,11:10,0,-,-,-,-,-,-
05/04/2018,11:20,0,-,-,-,-,-,-
05/04/2018,11:30,0,-,-,-,-,-,-
05/04/2018,11:40,0,-,-,-,-,-,-
05/04/2018,11:50,0,-,-,-,-,-,-
05/04/2018,12:00,0,32.6,56,829,1009.5,2.4,89
05/04/2018,12:10,0,-,-,-,-,-,-
05/04/2018,12:20,0,-,-,-,-,-,-
05/04/2018,12:30,0,-,-,-,-,-,-
05/04/2018,12:40,0,-,-,-,-,-,-
05/04/2018,12:50,0,-,-,-,-,-,-
05/04/2018,13:00,0,33.4,49,941,1008.2,3.1,79
05/04/2018,13:10,0,-,-,-,-,-,-
05/04/2018,13:20,0,-,-,-,-,-,-
05/04/2018,13:30,0,-,-,-,-,-,-
05/04/2018,13:40,0,-,-,-,-,-,-
05/04/2018,13:50,0,-,-,-,-,-,-
05/04/2018,14:00,0,34.1,48,785,1007.3,2.9,82
05/04/2018,14:10,0,-,-,-,-,-,-
05/04/2018,14:20,0,-,-,-,-,-,-
05/04/2018,14:30,0,-,-,-,-,-,-
05/04/2018,14:40,0,-,-,-,-,-,-
05/04/2018,14:50,0,-,-,-,-,-,-
05/04/2018,15:00,0,33.7,49,313,1006.7,3.3,98
05/04/2018,15:10,0,-,-,-,-,-,-
05/04/2018,15:20,0,-,-,-,-,-,-
05/04/2018,15:30,0,-,-,-,-,-,-
05/04/2018,15:40,0,-,-,-,-,-,-
05/04/2018,15:50,0,-,-,-,-,-,-
05/04/2018,16:00,0,32.7,51,361,1006.5,1.9,120
05/04/2018,16:10,0,-,-,-,-,-,-
05/04/2018,16:20,0,-,-,-,-,-,-
05/04/2018,16:30,0,-,-,-,-,-,-
05/04/2018,16:40,0,-,-,-,-,-,-
05/04/2018,16:50,0,-,-,-,-,-,-
05/04/2018,17:00,0,31.5,56,137,1006.5,2.4,121
05/04/2018,17:10,0,-,-,-,-,-,-
05/04/2018,17:20,0,-,-,-,-,-,-
05/04/2018,17:30,0,-,-,-,-,-,-
05/04/2018,17:40,0,-,-,-,-,-,-
05/04/2018,17:50,0,-,-,-,-,-,-
05/04/2018,18:00,0,29.9,61,0,1007,2.7,119
05/04/2018,18:10,0,-,-,-,-,-,-
05/04/2018,18:20,0,-,-,-,-,-,-
05/04/2018,18:30,0,-,-,-,-,-,-
05/04/2018,18:40,0,-,-,-,-,-,-
05/04/2018,18:50,0,-,-,-,-,-,-
05/04/2018,19:00,0,28.3,71,0,1007.2,3.1,120
05/04/2018,19:10,0,-,-,-,-,-,-
05/04/2018,19:20,0,-,-,-,-,-,-
05/04/2018,19:30,0,-,-,-,-,-,-
05/04/2018,19:40,0,-,-,-,-,-,-
05/04/2018,19:50,0,-,-,-,-,-,-
05/04/2018,20:00,0,27.2,77,0,1007.7,2.9,125
05/04/2018,20:10,0,-,-,-,-,-,-
05/04/2018,20:20,0,-,-,-,-,-,-
05/04/2018,20:30,0,-,-,-,-,-,-
05/04/2018,20:40,0,-,-,-,-,-,-
05/04/2018,20:50,0,-,-,-,-,-,-
05/04/2018,21:00,0,26.5,82,0,1008.5,2.2,127
05/04/2018,21:10,0,-,-,-,-,-,-
05/04/2018,21:20,0,-,-,-,-,-,-
05/04/2018,21:30,0,-,-,-,-,-,-
05/04/2018,21:40,0,-,-,-,-,-,-
05/04/2018,21:50,0,-,-,-,-,-,-
05/04/2018,22:00,0,26,86,0,1008.8,1.5,134
05/04/2018,22:10,0,-,-,-,-,-,-
05/04/2018,22:20,0,-,-,-,-,-,-
05/04/2018,22:30,0,-,-,-,-,-,-
05/04/2018,22:40,0,-,-,-,-,-,-
05/04/2018,22:50,0,-,-,-,-,-,-
05/04/2018,23:00,0,25.5,89,0,1009,1.4,147
05/04/2018,23:10,0,-,-,-,-,-,-
05/04/2018,23:20,0,-,-,-,-,-,-
05/04/2018,23:30,0,-,-,-,-,-,-
05/04/2018,23:40,0,-,-,-,-,-,-
05/04/2018,23:50,0,-,-,-,-,-,-
06/04/2018,00:00,0,25.3,91,0,1009,0.8,152
06/04/2018,00:10,0,-,-,-,-,-,-
06/04/2018,00:20,0,-,-,-,-,-,-
06/04/2018,00:30,0,-,-,-,-,-,-
06/04/2018,00:40,0,-,-,-,-,-,-
06/04/2018,00:50,0,-,-,-,-,-,-
06/04/2018,01:00,0,24.9,92,0,1008.8,0,-
06/04/2018,01:10,0,-,-,-,-,-,-
06/04/2018,01:20,0,-,-,-,-,-,-
06/04/2018,01:30,0,-,-,-,-,-,-
06/04/2018,01:40,0,-,-,-,-,-,-
06/04/2018,01:50,0,-,-,-,-,-,-
06/04/2018,02:00,0,24.6,94,0,1008.7,0,-
06/04/2018,02:10,0,-,-,-,-,-,-
06/04/2018,02:20,0,-,-,-,-,-,-
06/04/2018,02:30,0,-,-,-,-,-,-
06/04/2018,02:40,0,-,-,-,-,-,-
06/04/2018,02:50,0,-,-,-,-,-,-
06/04/2018,03:00,0,24.5,95,0,1008.4,0,-
06/04/2018,03:10,0,-,-,-,-,-,-
06/04/2018,03:20,0,-,-,-,-,-,-
06/04/2018,03:30,0,-,-,-,-,-,-
06/04/2018,03:40,0,-,-,-,-,-,-
06/04/2018,03:50,0,-,-,-,-,-,-
06/04/2018,04:00,0,24.4,96,0,1008.4,0,-
06/04/2018,04:10,0,-,-,-,-,-,-
06/04/2018,04:20,0,-,-,-,-,-,-
06/04/2018,04:30,0,-,-,-,-,-,-
06/04/2018,04:40,0,-,-,-,-,-,-
06/04/2018,04:50,0,-,-,-,-,-,-
06/04/2018,05:00,0,24.3,96,0,1008.8,0,-
06/04/2018,05:10,0,-,-,-,-,-,-
06/04/2018,05:20,0,-,-,-,-,-,-
06/04/2018,05:30,0,-,-,-,-,-,-
06/04/2018,05:40,0,-,-,-,-,-,-
06/04/2018,05:50,0,-,-,-,-,-,-
06/04/2018,06:00,0,24.1,97,0,1009.5,0,-
06/04/2018,06:10,0,-,-,-,-,-,-
06/04/2018,06:20,0,-,-,-,-,-,-
06/04/2018,06:30,0,-,-,-,-,-,-
06/04/2018,06:40,0,-,-,-,-,-,-
06/04/2018,06:50,0,-,-,-,-,-,-
06/04/2018,07:00,0,24.8,97,110,1010.1,0,-
06/04/2018,07:10,0,-,-,-,-,-,-
06/04/2018,07:20,0,-,-,-,-,-,-
06/04/2018,07:30,0,-,-,-,-,-,-
06/04/2018,07:40,0,-,-,-,-,-,-
06/04/2018,07:50,0,-,-,-,-,-,-
06/04/2018,08:00,0,27.5,80,237,1011,1.2,139
06/04/2018,08:10,0,-,-,-,-,-,-
06/04/2018,08:20,0,-,-,-,-,-,-
06/04/2018,08:30,0,-,-,-,-,-,-
06/04/2018,08:40,0,-,-,-,-,-,-
06/04/2018,08:50,0,-,-,-,-,-,-
06/04/2018,09:00,0,29.7,69,610,1011.4,2.5,105
06/04/2018,09:10,0,-,-,-,-,-,-
06/04/2018,09:20,0,-,-,-,-,-,-
06/04/2018,09:30,0,-,-,-,-,-,-
06/04/2018,09:40,0,-,-,-,-,-,-
06/04/2018,09:50,0,-,-,-,-,-,-
06/04/2018,10:00,0,31,62,526,1011.2,3,88
06/04/2018,10:10,0,-,-,-,-,-,-
06/04/2018,10:20,0,-,-,-,-,-,-
06/04/2018,10:30,0,-,-,-,-,-,-
06/04/2018,10:40,0,-,-,-,-,-,-
06/04/2018,10:50,0,-,-,-,-,-,-
06/04/2018,11:00,0,31.6,61,915,1010.7,2,88
06/04/2018,11:10,0,-,-,-,-,-,-
06/04/2018,11:20,0,-,-,-,-,-,-
06/04/2018,11:30,0,-,-,-,-,-,-
06/04/2018,11:40,0,-,-,-,-,-,-
06/04/2018,11:50,0,-,-,-,-,-,-
06/04/2018,12:00,0,32.8,58,899,1010,2.5,79
06/04/2018,12:10,0,-,-,-,-,-,-
06/04/2018,12:20,0,-,-,-,-,-,-
06/04/2018,12:30,0,-,-,-,-,-,-
06/04/2018,12:40,0,-,-,-,-,-,-
06/04/2018,12:50,0,-,-,-,-,-,-
06/04/2018,13:00,0,33.7,52,926,1008.8,2.7,79
06/04/2018,13:10,0,-,-,-,-,-,-
06/04/2018,13:20,0,-,-,-,-,-,-
06/04/2018,13:30,0,-,-,-,-,-,-
06/04/2018,13:40,0,-,-,-,-,-,-
06/04/2018,13:50,0,-,-,-,-,-,-
06/04/2018,14:00,0,34,52,800,1007.9,2.9,75
06/04/2018,14:10,0,-,-,-,-,-,-
06/04/2018,14:20,0,-,-,-,-,-,-
06/04/2018,14:30,0,-,-,-,-,-,-
06/04/2018,14:40,0,-,-,-,-,-,-
06/04/2018,14:50,0,-,-,-,-,-,-
06/04/2018,15:00,0,33.5,54,478,-,2.6,97
06/04/2018,15:10,0,-,-,-,-,-,-
06/04/2018,15:20,0,-,-,-,-,-,-
06/04/2018,15:30,0,-,-,-,-,-,-
06/04/2018,15:40,0,-,-,-,-,-,-
06/04/2018,15:50,0,-,-,-,-,-,-
06/04/2018,16:00,0,32.5,56,367,1007.2,2.8,122
06/04/2018,16:10,0,-,-,-,-,-,-
06/04/2018,16:20,0,-,-,-,-,-,-
06/04/2018,16:30,0,-,-,-,-,-,-
06/04/2018,16:40,0,-,-,-,-,-,-
06/04/2018,16:50,0,-,-,-,-,-,-
06/04/2018,17:00,0,31.2,57,84,1007.1,2.8,128
06/04/2018,17:10,0,-,-,-,-,-,-
06/04/2018,17:20,0,-,-,-,-,-,-
06/04/2018,17:30,0,-,-,-,-,-,-
06/04/2018,17:40,0,-,-,-,-,-,-
06/04/2018,17:50,0,-,-,-,-,-,-
06/04/2018,18:00,0,29.7,65,0,1007.6,3.6,126
06/04/2018,18:10,0,-,-,-,-,-,-
06/04/2018,18:20,0,-,-,-,-,-,-
06/04/2018,18:30,0,-,-,-,-,-,-
06/04/2018,18:40,0,-,-,-,-,-,-
06/04/2018,18:50,0,-,-,-,-,-,-
06/04/2018,19:00,0,28.4,71,0,1008.2,2.5,135
06/04/2018,19:10,0,-,-,-,-,-,-
06/04/2018,19:20,0,-,-,-,-,-,-
06/04/2018,19:30,0,-,-,-,-,-,-
06/04/2018,19:40,0,-,-,-,-,-,-
06/04/2018,19:50,0,-,-,-,-,-,-
06/04/2018,20:00,0,27.6,74,0,1009.2,2.5,135
06/04/2018,20:10,0,-,-,-,-,-,-
06/04/2018,20:20,0,-,-,-,-,-,-
06/04/2018,20:30,0,-,-,-,-,-,-
06/04/2018,20:40,0,-,-,-,-,-,-
06/04/2018,20:50,0,-,-,-,-,-,-
06/04/2018,21:00,0,27.2,77,0,1010,2,140
06/04/2018,21:10,0,-,-,-,-,-,-
06/04/2018,21:20,0,-,-,-,-,-,-
06/04/2018,21:30,0,-,-,-,-,-,-
06/04/2018,21:40,0,-,-,-,-,-,-
06/04/2018,21:50,0,-,-,-,-,-,-
06/04/2018,22:00,0,26.9,79,0,1011,2.1,125
06/04/2018,22:10,0,-,-,-,-,-,-
06/04/2018,22:20,0,-,-,-,-,-,-
06/04/2018,22:30,0,-,-,-,-,-,-
06/04/2018,22:40,0,-,-,-,-,-,-
06/04/2018,22:50,0,-,-,-,-,-,-
06/04/2018,23:00,0,26.5,82,0,1011.1,2.3,121
06/04/2018,23:10,0,-,-,-,-,-,-
06/04/2018,23:20,0,-,-,-,-,-,-
06/04/2018,23:30,0,-,-,-,-,-,-
06/04/2018,23:40,0,-,-,-,-,-,-
06/04/2018,23:50,0,-,-,-,-,-,-
07/04/2018,00:00,0,26.2,84,0,1010.6,1.2,140
07/04/2018,00:10,0,-,-,-,-,-,-
07/04/2018,00:20,0,-,-,-,-,-,-
07/04/2018,00:30,0,-,-,-,-,-,-
07/04/2018,00:40,0,-,-,-,-,-,-
07/04/2018,00:50,0,-,-,-,-,-,-
07/04/2018,01:00,0,26,85,0,1010.3,1.7,159
07/04/2018,01:10,0,-,-,-,-,-,-
07/04/2018,01:20,0,-,-,-,-,-,-
07/04/2018,01:30,0,-,-,-,-,-,-
07/04/2018,01:40,0,-,-,-,-,-,-
07/04/2018,01:50,0,-,-,-,-,-,-
07/04/2018,02:00,0,26,86,0,1010,2.5,171
07/04/2018,02:10,0,-,-,-,-,-,-
07/04/2018,02:20,0,-,-,-,-,-,-
07/04/2018,02:30,0,-,-,-,-,-,-
07/04/2018,02:40,0,-,-,-,-,-,-
07/04/2018,02:50,0,-,-,-,-,-,-
07/04/2018,03:00,0,25.8,88,0,1009.6,2.1,155
07/04/2018,03:10,0,-,-,-,-,-,-
07/04/2018,03:20,0,-,-,-,-,-,-
07/04/2018,03:30,0,-,-,-,-,-,-
07/04/2018,03:40,0,-,-,-,-,-,-
07/04/2018,03:50,0,-,-,-,-,-,-
07/04/2018,04:00,0,25.8,89,0,1010.3,0,-
07/04/2018,04:10,0,-,-,-,-,-,-
07/04/2018,04:20,0,-,-,-,-,-,-
07/04/2018,04:30,0,-,-,-,-,-,-
07/04/2018,04:40,0,-,-,-,-,-,-
07/04/2018,04:50,0,-,-,-,-,-,-
07/04/2018,05:00,0,25.9,88,0,1010.3,1.5,135
07/04/2018,05:10,0,-,-,-,-,-,-
07/04/2018,05:20,0,-,-,-,-,-,-
07/04/2018,05:30,0,-,-,-,-,-,-
07/04/2018,05:40,0,-,-,-,-,-,-
07/04/2018,05:50,0,-,-,-,-,-,-
07/04/2018,06:00,0,26.3,83,0,1011.2,2.6,123
07/04/2018,06:10,0,-,-,-,-,-,-
07/04/2018,06:20,0,-,-,-,-,-,-
07/04/2018,06:30,0,-,-,-,-,-,-
07/04/2018,06:40,0,-,-,-,-,-,-
07/04/2018,06:50,0,-,-,-,-,-,-
07/04/2018,07:00,0,26.8,80,85,1012,2.9,124
07/04/2018,07:10,0,-,-,-,-,-,-
07/04/2018,07:20,0,-,-,-,-,-,-
07/04/2018,07:30,0,-,-,-,-,-,-
07/04/2018,07:40,0,-,-,-,-,-,-
07/04/2018,07:50,0,-,-,-,-,-,-
07/04/2018,08:00,0,27.9,77,213,1012.7,4.2,98
07/04/2018,08:10,0,-,-,-,-,-,-
07/04/2018,08:20,0,-,-,-,-,-,-
07/04/2018,08:30,0,-,-,-,-,-,-
07/04/2018,08:40,0,-,-,-,-,-,-
07/04/2018,08:50,0,-,-,-,-,-,-
07/04/2018,09:00,0,30.4,66,764,1013.2,5.4,73
07/04/2018,09:10,0,-,-,-,-,-,-
07/04/2018,09:20,0,-,-,-,-,-,-
07/04/2018,09:30,0,-,-,-,-,-,-
07/04/2018,09:40,0,-,-,-,-,-,-
07/04/2018,09:50,0,-,-,-,-,-,-
07/04/2018,10:00,0,31.9,60,803,1013.4,6,80
07/04/2018,10:10,0,-,-,-,-,-,-
07/04/2018,10:20,0,-,-,-,-,-,-
07/04/2018,10:30,0,-,-,-,-,-,-
07/04/2018,10:40,0,-,-,-,-,-,-
07/04/2018,10:50,0,-,-,-,-,-,-
07/04/2018,11:00,0,31.9,57,621,1012.5,5.1,71
07/04/2018,11:10,0,-,-,-,-,-,-
07/04/2018,11:20,0,-,-,-,-,-,-
07/04/2018,11:30,0,-,-,-,-,-,-
07/04/2018,11:40,0,-,-,-,-,-,-
07/04/2018,11:50,0,-,-,-,-,-,-
07/04/2018,12:00,0,33,48,725,1011.8,4.6,91
07/04/2018,12:10,0,-,-,-,-,-,-
07/04/2018,12:20,0,-,-,-,-,-,-
07/04/2018,12:30,0,-,-,-,-,-,-
07/04/2018,12:40,0,-,-,-,-,-,-
07/04/2018,12:50,0,-,-,-,-,-,-
07/04/2018,13:00,0,33.9,47,994,1010.9,3.9,94
07/04/2018,13:10,0,-,-,-,-,-,-
07/04/2018,13:20,0,-,-,-,-,-,-
07/04/2018,13:30,0,-,-,-,-,-,-
07/04/2018,13:40,0,-,-,-,-,-,-
07/04/2018,13:50,0,-,-,-,-,-,-
07/04/2018,14:00,0,33.8,42,642,1009.5,4.7,96
07/04/2018,14:10,0,-,-,-,-,-,-
07/04/2018,14:20,0,-,-,-,-,-,-
07/04/2018,14:30,0,-,-,-,-,-,-
07/04/2018,14:40,0,-,-,-,-,-,-
07/04/2018,14:50,0,-,-,-,-,-,-
07/04/2018,15:00,0,34.4,44,628,1008.7,3.6,79
07/04/2018,15:10,0,-,-,-,-,-,-
07/04/2018,15:20,0,-,-,-,-,-,-
07/04/2018,15:30,0,-,-,-,-,-,-
07/04/2018,15:40,0,-,-,-,-,-,-
07/04/2018,15:50,0,-,-,-,-,-,-
07/04/2018,16:00,0,32.8,45,285,1008.3,4.3,96
07/04/2018,16:10,0,-,-,-,-,-,-
07/04/2018,16:20,0,-,-,-,-,-,-
07/04/2018,16:30,0,-,-,-,-,-,-
07/04/2018,16:40,0,-,-,-,-,-,-
07/04/2018,16:50,0,-,-,-,-,-,-
07/04/2018,17:00,0,31.9,52,163,1008.8,3.5,105
07/04/2018,17:10,0,-,-,-,-,-,-
07/04/2018,17:20,0,-,-,-,-,-,-
07/04/2018,17:30,0,-,-,-,-,-,-
07/04/2018,17:40,0,-,-,-,-,-,-
07/04/2018,17:50,0,-,-,-,-,-,-
07/04/2018,18:00,0,30.5,57,0,1009.5,3.6,86
07/04/2018,18:10,0,-,-,-,-,-,-
07/04/2018,18:20,0,-,-,-,-,-,-
07/04/2018,18:30,0,-,-,-,-,-,-
07/04/2018,18:40,0,-,-,-,-,-,-
07/04/2018,18:50,0,-,-,-,-,-,-
07/04/2018,19:00,0,29,65,0,1009.9,3,123
07/04/2018,19:10,0,-,-,-,-,-,-
07/04/2018,19:20,0,-,-,-,-,-,-
07/04/2018,19:30,0,-,-,-,-,-,-
07/04/2018,19:40,0,-,-,-,-,-,-
07/04/2018,19:50,0,-,-,-,-,-,-
07/04/2018,20:00,0,27.7,75,0,1010.6,3.5,107
07/04/2018,20:10,0,-,-,-,-,-,-
07/04/2018,20:20,0,-,-,-,-,-,-
07/04/2018,20:30,0,-,-,-,-,-,-
07/04/2018,20:40,0,-,-,-,-,-,-
07/04/2018,20:50,0,-,-,-,-,-,-
07/04/2018,21:00,0,27,80,0,1011.1,2.1,129
07/04/2018,21:10,0,-,-,-,-,-,-
07/04/2018,21:20,0,-,-,-,-,-,-
07/04/2018,21:30,0,-,-,-,-,-,-
07/04/2018,21:40,0,-,-,-,-,-,-
07/04/2018,21:50,0,-,-,-,-,-,-
07/04/2018,22:00,0,26.5,82,0,1011.1,1.5,158
07/04/2018,22:10,0,-,-,-,-,-,-
07/04/2018,22:20,0,-,-,-,-,-,-
07/04/2018,22:30,0,-,-,-,-,-,-
07/04/2018,22:40,0,-,-,-,-,-,-
07/04/2018,22:50,0,-,-,-,-,-,-
07/04/2018,23:00,0,26.4,84,0,1011.7,1,100
07/04/2018,23:10,0,-,-,-,-,-,-
07/04/2018,23:20,0,-,-,-,-,-,-
07/04/2018,23:30,0,-,-,-,-,-,-
07/04/2018,23:40,0,-,-,-,-,-,-
07/04/2018,23:50,0,-,-,-,-,-,-
08/04/2018,00:00,0,26.4,85,0,1011.5,1.5,65
08/04/2018,00:10,0,-,-,-,-,-,-
08/04/2018,00:20,0,-,-,-,-,-,-
08/04/2018,00:30,0,-,-,-,-,-,-
08/04/2018,00:40,0,-,-,-,-,-,-
08/04/2018,00:50,0,-,-,-,-,-,-
08/04/2018,01:00,0,26.5,88,0,1010.7,2.9,322
08/04/2018,01:10,0,-,-,-,-,-,-
08/04/2018,01:20,0,-,-,-,-,-,-
08/04/2018,01:30,0,-,-,-,-,-,-
08/04/2018,01:40,0,-,-,-,-,-,-
08/04/2018,01:50,0,-,-,-,-,-,-
08/04/2018,02:00,0,26.5,87,0,1010.7,1.6,331
08/04/2018,02:10,0,-,-,-,-,-,-
08/04/2018,02:20,0,-,-,-,-,-,-
08/04/2018,02:30,0,-,-,-,-,-,-
08/04/2018,02:40,0,-,-,-,-,-,-
08/04/2018,02:50,0,-,-,-,-,-,-
08/04/2018,03:00,0,26.4,82,0,1010.7,0.4,357
08/04/2018,03:10,0,-,-,-,-,-,-
08/04/2018,03:20,0,-,-,-,-,-,-
08/04/2018,03:30,0,-,-,-,-,-,-
08/04/2018,03:40,0,-,-,-,-,-,-
08/04/2018,03:50,0,-,-,-,-,-,-
08/04/2018,04:00,0,26.5,83,0,1010.6,1.7,64
08/04/2018,04:10,0,-,-,-,-,-,-
08/04/2018,04:20,0,-,-,-,-,-,-
08/04/2018,04:30,0,-,-,-,-,-,-
08/04/2018,04:40,0,-,-,-,-,-,-
08/04/2018,04:50,0,-,-,-,-,-,-
08/04/2018,05:00,0,26.4,84,0,1010.9,0.7,351
08/04/2018,05:10,0,-,-,-,-,-,-
08/04/2018,05:20,0,-,-,-,-,-,-
08/04/2018,05:30,0,-,-,-,-,-,-
08/04/2018,05:40,0,-,-,-,-,-,-
08/04/2018,05:50,0,-,-,-,-,-,-
08/04/2018,06:00,0,26.3,80,0,1011.1,0,-
08/04/2018,06:10,0,-,-,-,-,-,-
08/04/2018,06:20,0,-,-,-,-,-,-
08/04/2018,06:30,0,-,-,-,-,-,-
08/04/2018,06:40,0,-,-,-,-,-,-
08/04/2018,06:50,0,-,-,-,-,-,-
08/04/2018,07:00,0,26.1,78,43,1012,5.2,25
08/04/2018,07:10,0,-,-,-,-,-,-
08/04/2018,07:20,0,-,-,-,-,-,-
08/04/2018,07:30,0,-,-,-,-,-,-
08/04/2018,07:40,0,-,-,-,-,-,-
08/04/2018,07:50,0,-,-,-,-,-,-
08/04/2018,08:00,0,26.3,81,245,1012.7,2.9,13
08/04/2018,08:10,0,-,-,-,-,-,-
08/04/2018,08:20,0,-,-,-,-,-,-
08/04/2018,08:30,0,-,-,-,-,-,-
08/04/2018,08:40,0,-,-,-,-,-,-
08/04/2018,08:50,0,-,-,-,-,-,-
08/04/2018,09:00,0,27.2,77,171,1013.7,2.8,5
08/04/2018,09:10,0,-,-,-,-,-,-
08/04/2018,09:20,0,-,-,-,-,-,-
08/04/2018,09:30,0,-,-,-,-,-,-
08/04/2018,09:40,0,-,-,-,-,-,-
08/04/2018,09:50,0,-,-,-,-,-,-
08/04/2018,10:00,0,29,73,537,1013.7,2.7,24
08/04/2018,10:10,0,-,-,-,-,-,-
08/04/2018,10:20,0,-,-,-,-,-,-
08/04/2018,10:30,0,-,-,-,-,-,-
08/04/2018,10:40,0,-,-,-,-,-,-
08/04/2018,10:50,0,-,-,-,-,-,-
08/04/2018,11:00,0,30.6,64,668,1013.2,3,332
08/04/2018,11:10,0,-,-,-,-,-,-
08/04/2018,11:20,0,-,-,-,-,-,-
08/04/2018,11:30,0,-,-,-,-,-,-
08/04/2018,11:40,0,-,-,-,-,-,-
08/04/2018,11:50,0,-,-,-,-,-,-
08/04/2018,12:00,0.8,27.1,80,54,1013.2,5.7,1
08/04/2018,12:10,0.6,-,-,-,-,-,-
08/04/2018,12:20,0.2,-,-,-,-,-,-
08/04/2018,12:30,0,-,-,-,-,-,-
08/04/2018,12:40,0,-,-,-,-,-,-
08/04/2018,12:50,0,-,-,-,-,-,-
08/04/2018,13:00,0,29.5,71,272,1012,0.5,334
08/04/2018,13:10,0,-,-,-,-,-,-
08/04/2018,13:20,0,-,-,-,-,-,-
08/04/2018,13:30,0,-,-,-,-,-,-
08/04/2018,13:40,0,-,-,-,-,-,-
08/04/2018,13:50,0,-,-,-,-,-,-
08/04/2018,14:00,0,30.9,63,430,1011.1,2.4,358
08/04/2018,14:10,0,-,-,-,-,-,-
08/04/2018,14:20,0,-,-,-,-,-,-
08/04/2018,14:30,0,-,-,-,-,-,-
08/04/2018,14:40,0,-,-,-,-,-,-
08/04/2018,14:50,0,-,-,-,-,-,-
08/04/2018,15:00,0,31.7,58,470,1010.5,1,342
08/04/2018,15:10,0,-,-,-,-,-,-
08/04/2018,15:20,0,-,-,-,-,-,-
08/04/2018,15:30,0,-,-,-,-,-,-
08/04/2018,15:40,0,-,-,-,-,-,-
08/04/2018,15:50,0,-,-,-,-,-,-
08/04/2018,16:00,0,32,57,365,1010.4,0.7,30
08/04/2018,16:10,0,-,-,-,-,-,-
08/04/2018,16:20,0,-,-,-,-,-,-
08/04/2018,16:30,0,-,-,-,-,-,-
08/04/2018,16:40,0,-,-,-,-,-,-
08/04/2018,16:50,0,-,-,-,-,-,-
08/04/2018,17:00,0,30.8,61,0,1010.3,0,-
08/04/2018,17:10,0,-,-,-,-,-,-
08/04/2018,17:20,0,-,-,-,-,-,-
08/04/2018,17:30,0,-,-,-,-,-,-
08/04/2018,17:40,0,-,-,-,-,-,-
08/04/2018,17:50,0,-,-,-,-,-,-
08/04/2018,18:00,0,29.8,68,0,1010.6,1.8,69
08/04/2018,18:10,0,-,-,-,-,-,-
08/04/2018,18:20,0,-,-,-,-,-,-
